actual,proposed
0.0,0.19126097857952118
0.0,0.19030314683914185
0.0,0.1893405169248581
0.0,0.18840543925762177
0.0,0.18749676644802094
0.0,0.1866454929113388
0.0,0.18581748008728027
0.0,0.18504390120506287
0.0,0.1842915266752243
0.0,0.18355870246887207
0.0,0.1828448623418808
0.0,0.18211711943149567
0.0,0.18140794336795807
0.0,0.1806844174861908
0.0,0.1799788624048233
0.0,0.17932310700416565
0.0,0.17865107953548431
0.0,0.17796283960342407
0.0,0.1772913634777069
0.0,0.176571324467659
0.0,0.17585894465446472
0.0,0.17515073716640472
0.0,0.17444980144500732
0.0,0.17379766702651978
0.0,0.1731927990913391
0.0,0.17261028289794922
0.0,0.17205311357975006
0.0,0.17148523032665253
0.0,0.17092904448509216
0.0,0.17031978070735931
0.0,0.16969120502471924
0.0,0.16914059221744537
0.0,0.16866524517536163
0.0,0.16819880902767181
0.0,0.16777284443378448
0.0,0.16738586127758026
0.0,0.1670360267162323
0.0,0.1666577011346817
0.0,0.16628631949424744
0.0,0.16595116257667542
0.0,0.16568437218666077
0.0,0.16541846096515656
0.0,0.16518673300743103
0.0,0.16501927375793457
0.0,0.1649482250213623
0.0,0.16490411758422852
0.0,0.1648865044116974
0.0,0.16492727398872375
0.0,0.1649916172027588
0.0,0.16501502692699432
0.0,0.1650637835264206
0.0,0.1651037037372589
0.0,0.16516777873039246
0.0,0.16522356867790222
0.0,0.1652388870716095
0.0,0.16524693369865417
0.0,0.16527999937534332
0.0,0.1653708666563034
0.0,0.1655491441488266
0.0,0.16578009724617004
0.0,0.1660618633031845
0.0,0.16645748913288116
0.0,0.1669313758611679
0.0,0.1675131469964981
0.0,0.1681678146123886
0.0,0.16889239847660065
0.0677979439496994,0.16971710324287415
0.07433285564184189,0.17057575285434723
0.0764719769358635,0.17143401503562927
0.08735580742359161,0.17235693335533142
0.10250319540500641,0.17337468266487122
0.1087823435664177,0.17442035675048828
0.11068019270896912,0.17546074092388153
0.12133555859327316,0.17656093835830688
0.12319118529558182,0.1776546686887741
0.1294489949941635,0.17877480387687683
0.13568836450576782,0.17992056906223297
0.1331927627325058,0.18102696537971497
0.13080254197120667,0.18209560215473175
0.1328723132610321,0.18316008150577545
0.13933855295181274,0.1842530369758606
0.13706238567829132,0.1853092759847641
0.1305254101753235,0.1862979680299759
0.12414328008890152,0.187221497297287
0.1179099753499031,0.18808220326900482
0.11181861162185669,0.18888221681118011
0.10586366802453995,0.1896236687898636
0.09568043053150177,0.1902763396501541
0.08132421970367432,0.19081097841262817
0.06720569729804993,0.19123145937919617
0.05767383426427841,0.19157379865646362
0.04394052177667618,0.1918083131313324
0.03041752427816391,0.19193850457668304
0.017096206545829773,0.19196775555610657
0.0,0.19189929962158203
0.0,0.1918007880449295
0.0,0.19160862267017365
0.0,0.19132578372955322
0.0,0.19089055061340332
0.0,0.19034002721309662
0.0,0.1896132379770279
0.0,0.18874797224998474
0.0,0.18778042495250702
0.0,0.18671458959579468
0.0,0.1855844259262085
0.0,0.18442529439926147
0.0,0.18323688209056854
0.0,0.18202021718025208
0.0,0.18077602982521057
0.0,0.1795695275068283
0.0,0.17839910089969635
0.0,0.17726339399814606
0.0,0.17619337141513824
0.0,0.17521902918815613
0.0,0.17430485785007477
0.0,0.17344848811626434
0.0,0.1726483851671219
0.0,0.17190216481685638
0.0,0.17124037444591522
0.0,0.17062823474407196
0.0,0.17003151774406433
0.0,0.1694173514842987
0.0,0.1688821017742157
0.0,0.1684255748987198
0.0,0.16794618964195251
0.0,0.16741307079792023
0.0,0.16689223051071167
0.0,0.1664154827594757
0.0,0.1659814715385437
0.0,0.16555657982826233
0.0,0.1651080846786499
0.0,0.16463658213615417
0.0,0.16414274275302887
0.0,0.16359516978263855
0.0,0.16305996477603912
0.0,0.16253632307052612
0.0,0.16202126443386078
0.0,0.16149064898490906
0.0,0.1609688699245453
0.0,0.16042588651180267
0.0,0.15992668271064758
0.0,0.15947012603282928
0.0,0.1590217649936676
0.0,0.15858271718025208
0.0,0.158151313662529
0.0,0.15779255330562592
0.0,0.1575038582086563
0.0,0.15728269517421722
0.0,0.15706297755241394
0.0,0.15694047510623932
0.0,0.15681619942188263
0.0,0.15675398707389832
0.0,0.15675237774848938
0.0,0.15674516558647156
0.0,0.15676374733448029
0.0,0.15674461424350739
0.0,0.15671990811824799
0.0,0.15675440430641174
0.0,0.15678128600120544
0.0,0.15680360794067383
0.0,0.1568187028169632
0.0,0.15682707726955414
0.0,0.15695884823799133
0.0,0.15714555978775024
0.0,0.15744982659816742
0.0,0.1578679233789444
0.0,0.15836432576179504
0.0,0.15893635153770447
0.0,0.15958191454410553
0.05735292285680771,0.1602988988161087
0.06851090490818024,0.16108505427837372
0.07520212233066559,0.16190609335899353
0.07749313861131668,0.162728950381279
0.09288216382265091,0.16365037858486176
0.1037522628903389,0.16463546454906464
0.11017131805419922,0.16564986109733582
0.11656320840120316,0.16669292747974396
0.11857152730226517,0.16773191094398499
0.1293351948261261,0.16883139312267303
0.131296306848526,0.16992543637752533
0.133297860622406,0.17101432383060455
0.13969850540161133,0.17213089764118195
0.1417182832956314,0.17324207723140717
0.15249602496623993,0.17441286146640778
0.15447445213794708,0.1755770444869995
0.15649643540382385,0.17673523724079132
0.14984267950057983,0.17782312631607056
0.14770986139774323,0.1788756251335144
0.14567187428474426,0.17989405989646912
0.1480841338634491,0.18091198801994324
0.13744661211967468,0.18183286488056183
0.12265827506780624,0.18262772262096405
0.10812894254922867,0.18330077826976776
0.09820716083049774,0.18388833105564117
0.08410287648439407,0.18436095118522644
0.07022862136363983,0.18472249805927277
0.043496787548065186,0.18487972021102905
0.025873618200421333,0.18490377068519592
0.012862449511885643,0.1848311573266983
0.0,0.18463273346424103
0.0,0.18437691032886505
0.0,0.1840333342552185
0.0,0.1835724115371704
0.0,0.18303006887435913
0.0,0.18244107067584991
0.0,0.18174223601818085
0.0,0.1810014843940735
0.0,0.18018771708011627
0.0,0.1793031245470047
0.0,0.1783820241689682
0.0,0.17739318311214447
0.0,0.17633849382400513
0.0,0.17525210976600647
0.0,0.17416717112064362
0.0,0.1730833649635315
0.0,0.1719682365655899
0.0,0.17082244157791138
0.0,0.1696789264678955
0.0,0.16856777667999268
0.0,0.1674618124961853
0.0,0.1663541942834854
0.0,0.1653113067150116
0.0,0.16429856419563293
0.0,0.16328296065330505
0.0,0.16226397454738617
0.0,0.16130615770816803
0.0,0.1604071855545044
0.0,0.1595330536365509
0.0,0.15865059196949005
0.0,0.15782424807548523
0.0,0.1569877564907074
0.0,0.15623782575130463
0.0,0.15547487139701843
0.0,0.15473127365112305
0.0,0.15400631725788116
0.0,0.15333208441734314
0.0,0.1526416689157486
0.0,0.15200014412403107
0.0,0.15134170651435852
0.0,0.15073080360889435
0.0,0.1501985490322113
0.0,0.1496775597333908
0.0,0.14926397800445557
0.0,0.14889012277126312
0.0,0.14850440621376038
0.0,0.14828816056251526
0.0,0.14796026051044464
0.0,0.1476687788963318
0.0,0.14738059043884277
0.0,0.14719247817993164
0.0,0.14691703021526337
0.0,0.14665701985359192
0.0,0.1464415341615677
0.0,0.1462593376636505
0.0,0.14607661962509155
0.0,0.14592617750167847
0.0,0.14577433466911316
0.0,0.1456211656332016
0.0,0.1454990953207016
0.0,0.1454072892665863
0.0,0.14534474909305573
0.0,0.14527805149555206
0.0,0.14523977041244507
0.0,0.14522898197174072
0.0,0.14524486660957336
0.0,0.1453191637992859
0.0,0.14541734755039215
0.0,0.14547431468963623
0.0,0.14555604755878448
0.0,0.14562949538230896
0.0,0.1456950157880783
0.0,0.1458032876253128
0.0,0.14594346284866333
0.0,0.14620277285575867
0.0,0.146513432264328
0.0,0.14680849015712738
0.0,0.14715369045734406
0.0,0.1475795954465866
0.0,0.14808398485183716
0.0,0.148631751537323
0.0,0.14928625524044037
0.05711790919303894,0.14997994899749756
0.06836885213851929,0.1507444679737091
0.07515062391757965,0.1515447497367859
0.08188779652118683,0.15238003432750702
0.08858257532119751,0.15324939787387848
0.09523817896842957,0.1541520059108734
0.10621563345193863,0.15511909127235413
0.12145646661520004,0.15618138015270233
0.12782889604568481,0.15727147459983826
0.1341785043478012,0.15838852524757385
0.13614873588085175,0.159499853849411
0.13380125164985657,0.16057288646697998
0.13155430555343628,0.16161105036735535
0.13376307487487793,0.1626444160938263
0.12728634476661682,0.16361407935619354
0.1253211796283722,0.1645502895116806
0.12344185262918472,0.16545559465885162
0.12164505571126938,0.1663311868906021
0.12428665906190872,0.16721053421497345
0.11822612583637238,0.16802912950515747
0.11230210214853287,0.1687890887260437
0.10650929063558578,0.16949248313903809
0.1008414775133133,0.17014124989509583
0.09093475341796875,0.17070502042770386
0.08556254208087921,0.1712189018726349
0.07593914121389389,0.17165234684944153
0.0664786696434021,0.17200802266597748
0.06153339892625809,0.17232072353363037
0.05667704716324806,0.1725919097661972
0.04754673317074776,0.17279069125652313
0.04291759058833122,0.17295169830322266
0.03836313262581825,0.17307619750499725
0.03388042375445366,0.17316535115242004
0.029466282576322556,0.17322026193141937
0.016399947926402092,0.1731775850057602
0.003516565542668104,0.17304037511348724
0.0,0.17284391820430756
0.0,0.17249327898025513
0.0,0.17199330031871796
0.0,0.17144544422626495
0.0,0.1708834320306778
0.0,0.17033982276916504
0.0,0.16974937915802002
0.0,0.16911348700523376
0.0,0.16840119659900665
0.0,0.1676793247461319
0.0,0.16694806516170502
0.0,0.16614298522472382
0.0,0.16529856622219086
0.0,0.16444820165634155
0.0,0.16355955600738525
0.0,0.16266600787639618
0.0,0.16176751255989075
0.0,0.16089631617069244
0.0,0.16001908481121063
0.0,0.15916813910007477
0.0,0.1583423614501953
0.0,0.15754085779190063
0.0,0.15679506957530975
0.0,0.1561029851436615
0.0,0.1553981751203537
0.0,0.15464863181114197
0.0,0.15401700139045715
0.0,0.15346725285053253
0.0,0.15296423435211182
0.0,0.1524740755558014
0.0,0.15199647843837738
0.0,0.15153059363365173
0.0,0.1510765105485916
0.0,0.15063346922397614
0.0,0.1502009481191635
0.0,0.14977864921092987
0.0,0.149366095662117
0.0,0.1489308476448059
0.0,0.1485058069229126
0.0,0.14815492928028107
0.0,0.1478433758020401
0.0,0.1476348638534546
0.0,0.1474614143371582
0.0,0.14725705981254578
0.0,0.1470874696969986
0.0,0.14701607823371887
0.0,0.14697539806365967
0.0,0.14696398377418518
0.0,0.14701373875141144
0.0,0.14709003269672394
0.0,0.14716002345085144
0.0,0.1472562551498413
0.0,0.14737775921821594
0.0,0.14755626022815704
0.0,0.14778971672058105
0.0,0.1480444222688675
0.0,0.14825506508350372
0.0,0.14839090406894684
0.0,0.14851903915405273
0.0,0.14876876771450043
0.0,0.14910390973091125
0.0,0.1494896113872528
0.0,0.14989210665225983
0.0,0.15027877688407898
0.0,0.15068228542804718
0.033604901283979416,0.15110252797603607
0.0411984920501709,0.15157082676887512
0.04435552656650543,0.15205393731594086
0.05185791477560997,0.1525837630033493
0.05928792804479599,0.1531587690114975
0.06664884090423584,0.15377764403820038
0.06958475708961487,0.15440687537193298
0.0812373012304306,0.15511085093021393
0.08404967933893204,0.15582282841205597
0.0825076699256897,0.1565103679895401
0.08538999408483505,0.15720677375793457
0.08827470242977142,0.1578795462846756
0.08680310845375061,0.15856194496154785
0.08975360542535782,0.159253790974617
0.08834606409072876,0.15992262959480286
0.08699991554021835,0.16056938469409943
0.09007184952497482,0.16122716665267944
0.10621725022792816,0.16199254989624023
0.10910096764564514,0.16276545822620392
0.10763177275657654,0.16351355612277985
0.10622891038656235,0.16423779726028442
0.10924886912107468,0.16497136652469635
0.11226977407932281,0.1657141000032425
0.11093297600746155,0.16643361747264862
0.10529924184083939,0.16709855198860168
0.10414464771747589,0.16774305701255798
0.09432701766490936,0.16830337047576904
0.08468235284090042,0.16878223419189453
0.07520350813865662,0.16918250918388367
0.07024227827787399,0.16953898966312408
0.06537266075611115,0.16985298693180084
0.06494900584220886,0.17015837132930756
0.06454848498106003,0.1704554706811905
0.0554521419107914,0.1706799864768982
0.042138926684856415,0.17080213129520416
0.033381350338459015,0.17085732519626617
0.02475040778517723,0.17084786295890808
0.01188170351088047,0.1707434356212616
0.007907581515610218,0.17061159014701843
0.0,0.17038869857788086
0.0,0.17014209926128387
0.0,0.1698402464389801
0.0,0.16948483884334564
0.0,0.1691097915172577
0.0,0.1686832755804062
0.0,0.1682715117931366
0.0,0.16780933737754822
0.0,0.16726601123809814
0.0,0.16670852899551392
0.0,0.16607269644737244
0.0,0.1653931736946106
0.0,0.16467119753360748
0.0,0.1639079600572586
0.0,0.16304010152816772
0.0,0.16216759383678436
0.0,0.16125814616680145
0.0,0.16028045117855072
0.0,0.15926878154277802
0.0,0.15822404623031616
0.0,0.15714700520038605
0.0,0.1560707837343216
0.0,0.15502744913101196
